id,event_name,event_type,city,state,country,venue_or_area,application_deadline_iso,application_deadline_text,event_date_range_text,application_mode,postal_address,contact_name,contact_email,contact_phone,source_url,source_domain,source_kind,last_verified_at,agent_batch_id,confidence_status,notes
sterkrader-fronleichnamskirmes-oberhausen-2026-oberhausen,Sterkrader Fronleichnamskirmes Oberhausen 2026,Volksfest,Oberhausen,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.fronleichnamskirmes.de/service/kirmesbuero.php,fronleichnamskirmes.de,official,2026-09-12,conv-review-07-2026-09,frist_offen,"Termin bekannt (03.-08.06.2026), kein Fristdatum gefunden. Kirmesbuero im Technischen Rathaus, Bahnhofstraße 66, Tel. 0151 7467 1292. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sternschnuppenmarkt-weihnachtsmarkt-emsdetten-2026-emsdetten,Sternschnuppenmarkt (Weihnachtsmarkt) Emsdetten 2026,Weihnachtsmarkt,Emsdetten,Nordrhein-Westfalen,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 01.09.2026",,,,,,,https://www.vvemsdetten.de/sternschnuppenmarkt/,vvemsdetten.de,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Bewerbungsfrist fuer 2026 war der 01.09.2026 (Standplatzbewerbung, Veranstaltung 04.-06.12.2026), zum Zeitpunkt der Recherche (16.09.2026) bereits verstrichen. Veranstalter: Verkehrsverein Emsdetten e.V., Friedrichstraße 2, 48282 Emsdetten, l.tecklenborg@vvemsdetten.de, Tel. 02572/93070. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
stralsunder-weihnachtsmarkt-stralsund-2026,Stralsunder Weihnachtsmarkt 2026,Weihnachtsmarkt,Stralsund,Mecklenburg-Vorpommern,DE,,,Frist noch nicht veröffentlicht. Online-Bewerbungsformular ohne Fristdatum,,,,,,,https://www.stralsunder-weihnachtsmarkt.de/fuer-aussteller/jetzt-bewerben,stralsunder-weihnachtsmarkt.de,official,2026-09-18,conv-review-05-2026-09,frist_offen,"Nachfass 18.09.2026: Online-Bewerbungsformular weiterhin ohne konkretes Fristdatum. Kontakt: SWS Stadtwerke Stralsund GmbH, Frankendamm 7, 18439 Stralsund, Tel. 03831/2410, weihnachtsmarkt@stadtwerke-stralsund.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
straubinger-gaubodenvolksfest-2027-straubing,Straubinger Gäubodenvolksfest 2027,Volksfest,Straubing,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.straubing.de/entdecken-erleben/veranstaltungen/gaeubodenvolksfest/179.Das-Straubinger-Gaeubodenvolksfest-mit-Ostbayernschau.html,straubing.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Auf der offiziellen Stadtseite wurde keine aktuelle Bewerbungsfrist für Schausteller oder Standbetreiber des Jahres 2027 gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stunikenmarkt-hamm-2027-hamm,Stunikenmarkt Hamm 2027,Markt,Hamm,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.hamm.de/veranstaltungen/stunikenmarkt,hamm.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Offizielle Stadtseite bestaetigt die Veranstaltung, nennt aber kein Bewerbungsverfahren fuer Schausteller und keine Frist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stuttgarter-fruehlingsfest-2027-stuttgart,Stuttgarter Frühlingsfest 2027,Volksfest,Stuttgart,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (eigenes Bewerbungsformular; Frist 14.10.2026 nicht gesichert),,,,,,,https://www.cannstatter-volksfest.de/fileadmin/stuttgarter-fruehlingsfest/bewerbung/Bewerbung_Fruehlingsfest_2027.pdf,cannstatter-volksfest.de,official,2026-08-03,conv-review-04-2026-09,frist_offen,"Eigenes Bewerbungsformular der in.Stuttgart Veranstaltungsgesellschaft mbH & Co. KG fuer das Fruehlingsfest 2027, parallel zum Cannstatter Volksfest. Ob die Frist 14.10.2026 des Volksfests auch fuer das Fruehlingsfest gilt, ist auf der Bewerbungsseite nicht eindeutig ausgewiesen. Beim Veranstalter klaeren: Thomas Heibel, +49 711 9554 3303. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
stuttgarter-weihnachtsmarkt-2027-stuttgart,Stuttgarter Weihnachtsmarkt 2027,Weihnachtsmarkt,Stuttgart,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (Bewerbungsfenster laut Betreiber im Herbst),,,,,,,https://www.stuttgarter-weihnachtsmarkt.de/de/bewerbung/,stuttgarter-weihnachtsmarkt.de,official,2026-09-13,conv-review-02-2026-09,frist_offen,"Bewerbungsfenster soll laut Betreiber 'im Herbst' oeffnen, am Recherchetag noch kein konkretes Datum veroeffentlicht. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
sudstadtfest-koln-2027-koln,Südstadtfest Köln 2027,Stadtfest,Köln,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.suedstadtfest-koeln.de/,suedstadtfest-koeln.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Offizielle Veranstaltungsseite bestätigt 12.-13.06.2027 auf der Bonner Straße. RutWiess Events kündigt die Ausstelleranmeldung erst für später an; Kontakt anmeldung@rutwiess-events.de, noch keine Frist veröffentlicht. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
suhler-chrisamelmart-weihnachtsmarkt-suhl-2026-suhl,Sühler Chrisamelmart (Weihnachtsmarkt Suhl) 2026,Weihnachtsmarkt,Suhl,Thüringen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.suhl.eu/maerkte-feste,suhl.eu,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Antragsformulare ('Antrag auf Standzuweisung', Marktsatzung, Marktgebührensatzung) vorhanden, aber keine Bewerbungsfrist fuer den Suehler Chrisamelmart genannt. Kontakt: Stadtverwaltung Suhl, Marktplatz 1, 98527 Suhl, poststelle@stadtsuhl.de, 03681 74-0. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
taenzelfest-kaufbeuren-2027-kaufbeuren,Tänzelfest Kaufbeuren 2027,Volksfest,Kaufbeuren,Bayern,DE,,,Frist noch nicht veröffentlicht (Schausteller-Belegung 2027 steht noch nicht fest),,,,,info@taenzelfest.de,,https://www.taenzelfest.de/besuchen/festplatz/schausteller,taenzelfest.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Offizielle Seite des Taenzelfestvereins bestaetigt, dass die Schausteller-Belegung fuer 2027 noch nicht feststeht; kein Bewerbungsformular oder Frist veroeffentlicht. Kontakt: Taenzelfestverein e.V., Tel. +49 8341 2828, info@taenzelfest.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
tauberbischofsheimer-schlossweihnacht-2027-tauberbischofsheim,Tauberbischofsheimer Schlossweihnacht 2027,Weihnachtsmarkt,Tauberbischofsheim,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (Bewerbung formlos beim Ordnungsamt),03.-05.12.2027 und 10.-12.12.2027,,,,info@tauberbischofsheim.de,,https://www.tauberbischofsheim.de/start/wirtschaft%2B_%2Binfrastruktur/maerkte.html,tauberbischofsheim.de,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 2026-09-18: Termine 3.-5.12. und 10.-12.12.2027 bestaetigt, Bewerbung laut Seite formlos ans Ordnungsamt, weiterhin kein Fristdatum. Kontakt: Ordnungsamt Tauberbischofsheim, Marktplatz 8, 97941 Tauberbischofsheim, Tel. 09341 803-0, info@tauberbischofsheim.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
teschenmarkt-hoyerswerda-hoyerswerda,Teschenmarkt Hoyerswerda,Markt,Hoyerswerda,Sachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.lausitzhalle.de/teschenmarkt/,lausitzhalle.de,official,2026-09-12,conv-review-08-2026-09,frist_offen,"Weihnachtsmarkt findet traditionell am dritten Adventswochenende statt, keine Bewerbungsfrist fuer Haendler/Schausteller auf offizieller Seite gefunden. Kontakt: Lausitzhalle Hoyerswerda, Lausitzer Platz 4, 02977 Hoyerswerda, (03571) 904106. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
theelfeschd-lebach-2027-lebach,TheelFeschd Lebach 2027,Fest,Lebach,Saarland,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.lebach.de/kultur-und-bildung/veranstaltungen/bewerbungsformulare-fuer-standbetreiber,lebach.de,official,2026-09-17,conv-review-08-2026-09,frist_offen,"Termin 25.-26.06.2027 bestätigt, kein Fristdatum gefunden. Kontakt: Kulturamt der Stadt Lebach, Am Markt 1, 66822 Lebach, Tel. (06881) 59-231, kulturamt@lebach.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
tollwood-winterfestival-2026-muenchen,Tollwood Winterfestival 2026,Festival / Markt,München,Bayern,DE,,,"Frist noch nicht veröffentlicht (Online-Formular für Marktbewerbung, Frist nicht ausgewiesen)",,,,,,,https://www.tollwood.de/kontakt/marktbewerbung/formular-marktbewerbung/,tollwood.de,official,2026-08-03,conv-review-04-2026-09,frist_offen,"Tollwood betreibt ein eigenes Online-Formular fuer Marktbewerbungen zu Sommer- und Winterfestival. Ein Fristdatum ist im Formularbereich nicht ausgewiesen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
torgauer-marktweihnacht-torgau,Torgauer Marktweihnacht,Weihnachtsmarkt,Torgau,Sachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.torgau-tourismus.de/torgau-erleben/kulturell/veranstaltungshoehepunkte,torgau-tourismus.de,official,2026-09-12,conv-review-08-2026-09,frist_offen,"Weihnachtsmarkt im Dezember bekannt, keine Bewerbungsfrist fuer Haendler/Schausteller auf offizieller Seite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
traditionelles-volksfest-vilshofen-an-der-donau-2027-vilshofen-an-der-donau,Traditionelles Volksfest Vilshofen an der Donau 2027,Volksfest,Vilshofen an der Donau,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,info@vilshofen.de,08541 208-0,https://www.vilshofen.de/freizeit-geniessen/was-ist-los-in-vilshofen/veranstaltungs-highlights/volksfest,vilshofen.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Stadtseite verweist auf ein Dokument 'Schaustellerbetriebe-Fieranten_2026.pdf' (bereits zugelassene Betriebe), aber kein Bewerbungsformular oder Frist fuer neue Bewerbungen auffindbar. Kontakt: Rathaus Vilshofen, Stadtplatz 27, Tel. 08541 208-0, info@vilshofen.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
traunsteiner-fruehlingsfest-2027-traunstein,Traunsteiner Frühlingsfest 2027,Volksfest,Traunstein,Bayern,DE,,,Frist noch nicht veröffentlicht (2027-Bewerbungsfrist noch nicht veröffentlicht),30.04.-09.05.2027,,,,,,https://www.traunstein.de/kultur-brauchtum/kultur/konzertreihen-veranstaltungen/traunsteiner-fruehlingsfest/,traunstein.de,official,2026-08-03,conv-review-03-2026-09,frist_offen,"Der offizielle Termin 30.04.-09.05.2027 ist vorhanden, jedoch keine konkrete 2027-Bewerbungsfrist; ältere Ausschreibungen sind nicht übertragbar. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
trierer-weihnachtsmarkt-trier-2027,Trierer Weihnachtsmarkt 2027,Weihnachtsmarkt,Trier,Rheinland-Pfalz,DE,,,Frist noch nicht veröffentlicht. Bewerbungsformular vorhanden,2026: 20.11.-22.12.2026 (46. Ausgabe),,,,,,https://www.trierer-weihnachtsmarkt.de/,trierer-weihnachtsmarkt.de,official,2026-09-13,conv-review-05-2026-09,frist_offen,"46. Ausgabe 2026 bekannt (20.11.-22.12.2026), Bewerbungsformular vorhanden, aber kein Fristdatum gefunden. ARGE Trierer Weihnachtsmarkt direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
tuebinger-weihnachtsmarkt-2027-tuebingen,Tübinger Weihnachtsmarkt 2027,Weihnachtsmarkt,Tübingen,Baden-Württemberg,DE,,,"Frist noch nicht veröffentlicht (Seite behandelt nur 2026 (11.-13.12.), keine 2027-Frist)",,,,,,,https://www.tuebingen.de/weihnachtsmarkt,tuebingen.de,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 2026-09-18: Seite behandelt weiterhin nur 2026 (11.-13.12.), keine 2027-Bewerbungsfrist veroeffentlicht. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
tulpenfest-potsdam-potsdam,Tulpenfest Potsdam,Stadtfest,Potsdam,Brandenburg,DE,,,Frist noch nicht veröffentlicht (Anmeldeformular als PDF beim Veranstalter COEX),,,"COEX Veranstaltungs GmbH & Co. KG, Madlower Hauptstr. 10, 03050 Cottbus",,coex-gmbh@t-online.de,0171 3762430,https://coex-gmbh.de/index.php/stadtfeste-und-maerkte-2026/,coex-gmbh.de,official,2026-08-03,conv-review-01-2026-09,frist_offen,"Veranstalter COEX Veranstaltungs GmbH & Co. KG (Madlower Hauptstr. 10, 03050 Cottbus, 0171 3762430, coex-gmbh@t-online.de) stellt Anmeldeformulare als PDF bereit, nennt aber auf Uebersichts- und Kontaktseite keine Anmeldefrist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
ueberlinger-promenadenfest-2027-ueberlingen,Überlinger Promenadenfest 2027,Stadtfest,Überlingen,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (keine Bewerbungsfrist gefunden),,,,,,,https://www.ueberlingen-bodensee.de/promenadenfest,ueberlingen-bodensee.de,official,2026-09-16,conv-review-02-2026-09,frist_offen,"Stadtfest am Bodensee bekannt, aber keine Schausteller-Bewerbungsseite oder Frist auf offiziellem Tourismusportal ueberlingen-bodensee.de gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
ulmer-volksfest-2027-ulm,Ulmer Volksfest 2027,Volksfest,Ulm,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (letzte bekannte Frist 07.11.2024 für früheren Jahrgang),,,,,info@vmvgmbh.de,,https://ulmer-volksfest.de/bewerbung/,ulmer-volksfest.de,official,2026-09-16,conv-review-02-2026-09,frist_offen,"Seite nennt Bewerbungsschluss 07.11.2024 (bezogen auf einen frueheren Jahrgang); kein aktuelles Datum fuer den naechsten Turnus auf der Seite erkennbar. Kontakt: VMV GmbH, Stefan Scheller, Marktplatz 8, 89073 Ulm, info@vmvgmbh.de bzw. post@ulmer-volksfest.de, Tel. 0731 940 236 27/26. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
ulmer-weihnachtsmarkt-ulm-2027,Ulmer Weihnachtsmarkt 2027,Weihnachtsmarkt,Ulm,Baden-Württemberg,DE,,,"Frist noch nicht veröffentlicht. Bewerbungsphase 2026 abgeschlossen, Termin für 2027 noch offen",,,,,,,https://www.ulmer-weihnachtsmarkt.de/bewerbung/,ulmer-weihnachtsmarkt.de,official,2026-09-13,conv-review-05-2026-09,frist_offen,"Bewerbungsphase fuer 2026 laut Seite bereits abgeschlossen, kein Datum fuer 2027 gefunden. Kontakt: weihnachtsmarkt@ulm-messe.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
vallendarer-weihnachtsmarkt-2026-vallendar,Vallendarer Weihnachtsmarkt 2026,Weihnachtsmarkt,Vallendar,Rheinland-Pfalz,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.vallendar-rhein.de/stadt/weihnachtsmarkt-vallendar/bewerbungsformular-zur-teilnahme-weihnachtsmarkt-2026-der-stadt-vallendar.pdf?cid=3o4,vallendar-rhein.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Das offizielle Bewerbungsformular ist online und nennt den Veranstaltungstermin, aber keine konkrete Bewerbungsfrist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
veedelsadvent-koln-lindenthal-2026-koln,VeedelsAdvent Köln-Lindenthal 2026,Weihnachtsmarkt,Köln,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://rutwiess-events.de/events,rutwiess-events.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"RutWiess Events ist als Veranstalter bestätigt, Kontakt info@rutwiess-events.de. Portalgesuch und offizielle Seite widersprechen sich beim Jahr/Standort: Portal nennt Köln-Lindenthal 2026, Veranstalterseite aktuell VeedelsAdvent an der Severinstorburg 2027. Vor Aufnahme klären; keine Frist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
vegesacker-hafenfest-2027-vegesack,Vegesacker Hafenfest 2027,Stadtfest,Vegesack,Bremen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://vegesack.de/freizeit/festivitaeten/hafenfest/,vegesack.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Veranstalter ist der Verein Vegesacker Hafenfest e.V. (info@vegesacker-hafenfest.de). Die offizielle Seite ist nicht aktuell gepflegt und nennt kein Bewerbungsverfahren und keine Frist fuer 2027. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
venezianische-messe-ludwigsburg-2026-ludwigsburg,Venezianische Messe Ludwigsburg 2026,Fest,Ludwigsburg,Baden-Württemberg,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 06.09.2026",,,,,,,https://visit.ludwigsburg.de/start/presse+_+b2b/bewerbungsunterlagen+venezianische+messe.html,visit.ludwigsburg.de,official,2026-08-04,conv-review-08-2026-09,frist_offen,"„Die Bewerbungsfrist für die Venezianische Messe ist abgelaufen."" Veranstaltung 4. bis 6.9.2026. Die Messe findet nur alle zwei Jahre statt. Kontakt: Nölle Claaßen, n.claassen@ludwigsburg.de, 07141 910-4138. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
viva-victoria-stadtteilfest-2027-berlin,Viva Victoria Stadtteilfest 2027,Stadtfest,Berlin,Berlin,DE,Lichtenberg,,Frist noch nicht veröffentlicht (27. Ausgabe),"2027, Termin offen",,,,,,https://www.berlin.de/events/7467849-2229501-viva-victoria-stadtteilfest-in-lichtenbe.html,berlin.de,official,2026-08-03,conv-review-01-2026-09,frist_offen,"Die offizielle Veranstaltungsseite bestätigt die 27. Ausgabe 2027 mit Flohmarkt- und Essensständen, aber weder Termin noch Bewerbungsfrist. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
volksfest-ebersberg-2027-ebersberg,Volksfest Ebersberg 2027,Volksfest,Ebersberg,Bayern,DE,,,Frist noch nicht veröffentlicht (Feld Bewerbungsschluss ohne Datum; Fest 2026 war 07.-17.08.2026),,,,,Festwirt@volksfest-ebersberg.de,,https://volksfest-ebersberg.de/schausteller/,volksfest-ebersberg.de,official,2026-08-04,conv-review-04-2026-09,frist_offen,"Die Schaustellerseite führt das Feld „Bewerbungsschluss"" ohne Datum. Veranstaltung 7. bis 17. August 2026. Veranstalter sind die Ebenkofler Festbetrieb GmbH und der Volksfestverein Ebersberg, Festwirt@volksfest-ebersberg.de, Gasteig 20a, 85567 Grafing bei München. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
volksfest-freyung-2027-freyung,Volksfest Freyung 2027,Volksfest,Freyung,Bayern,DE,,,Frist noch nicht veröffentlicht,25.-29.06.2027,,,,touristinfo@freyung.de,,https://www.freyung.de/de/kultur-und-kulinarik/feste/volksfest.html,freyung.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Naechster Termin 25.-29.06.2027 bestaetigt, aber keine Bewerbungsfrist oder Kontakt fuer Schausteller auf der Stadtseite gefunden. Kontakt: Tourist-Info Freyung, Stadtplatz 10, 94078 Freyung, Tel. +49 8551 588150, touristinfo@freyung.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
volksfest-goslar-2027-goslar,Volksfest Goslar 2027,Volksfest,Goslar,Niedersachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.volksfest-goslar.de/schausteller-2/,volksfest-goslar.de,official,2026-08-03,conv-review-06-2026-09,frist_offen,"Volksfest Goslar e.V., Postfach 3447, 38634 Goslar. Rund 900 Bewerbungen jaehrlich, Auswertung nach einem Kriterienkatalog, Ausschreibung erfolgt über die Fachzeitschrift Der Komet. Auf der Webseite ist keine Bewerbungsfrist ausgewiesen, Bewerbung nur schriftlich per Post. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
volksfest-landau-an-der-isar-2027-landau-an-der-isar,Volksfest Landau an der Isar 2027,Volksfest,Landau an der Isar,Bayern,DE,,,Frist noch nicht veröffentlicht (Termin Wochenende Peter und Paul (Ende Juni)),,,,,stadt.landau@landau-isar.de,,https://www.landau-isar.de/feste-und-feiern/,landau-isar.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Termin (Wochenende Peter und Paul, Ende Juni, Festwiese Harburger Strasse) bekannt, aber keine Bewerbungsfrist auf offizieller Stadtseite gefunden. Kontakt: Gewerbeamt Stadt Landau a.d.Isar, Tel. (09951) 941-0, stadt.landau@landau-isar.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
volksfest-tirschenreuth-2027-tirschenreuth,Volksfest Tirschenreuth 2027,Volksfest,Tirschenreuth,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,einwohner@stadt-tirschenreuth.de,09631 609-16,https://www.stadt-tirschenreuth.de/leben-in-tirschenreuth/maerkte,stadt-tirschenreuth.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Volksfest am Festplatz Tirschenreuth existiert laut Stadtseite/Veranstaltungshinweisen, aber keine Unterseite mit Bewerbungsfrist fuer Schausteller gefunden. Zustaendig: Buerger- und Ordnungsamt Tirschenreuth, Maximilianplatz 35, 95643 Tirschenreuth, Tel. 09631 609-16, einwohner@stadt-tirschenreuth.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
